,policy,icache_cap,icache_ways,icache_blsz,dcache_cap,dcache_ways,dcache_blsz
1409,rand,16384,8,128,524288,16,128
1410,rand,16384,16,128,524288,2,128
1411,rrip,16384,16,128,524288,2,128
1412,rrip,16384,16,128,524288,1,128
1413,rand,16384,16,128,524288,1,128
1414,lru,16384,16,128,524288,2,128
1415,lru,16384,16,128,524288,4,128
1416,rand,16384,16,128,524288,4,128
1417,lru,16384,16,128,524288,1,128
1418,rrip,16384,16,128,524288,4,128
1419,rand,16384,16,128,524288,8,128
1420,lru,16384,16,128,524288,8,128
1421,rrip,16384,16,128,524288,16,128
1422,rrip,16384,16,128,524288,8,128
1423,lru,16384,16,128,524288,16,128
1424,rand,16384,16,128,524288,16,128
1425,rand,16384,1,128,1048576,1,128
1426,rand,16384,1,128,1048576,2,128
1427,lru,16384,1,128,1048576,1,128
1428,rrip,16384,1,128,1048576,1,128
1429,rrip,16384,1,128,1048576,2,128
1430,lru,16384,1,128,1048576,4,128
1431,rand,16384,1,128,1048576,4,128
1432,lru,16384,1,128,1048576,2,128
1433,lru,16384,1,128,1048576,8,128
1434,rrip,16384,1,128,1048576,8,128
1435,rrip,16384,1,128,1048576,4,128
1436,rand,16384,1,128,1048576,8,128
1437,rand,16384,1,128,1048576,16,128
1438,rrip,16384,1,128,1048576,16,128
1439,lru,16384,1,128,1048576,16,128
1440,lru,16384,2,128,1048576,1,128
1441,rand,16384,2,128,1048576,1,128
1442,rrip,16384,2,128,1048576,1,128
1443,lru,16384,2,128,1048576,2,128
1444,lru,16384,2,128,1048576,4,128
1445,rand,16384,2,128,1048576,2,128
1446,rand,16384,2,128,1048576,4,128
1447,rrip,16384,2,128,1048576,2,128
1448,rrip,16384,2,128,1048576,4,128
1449,lru,16384,2,128,1048576,8,128
1450,rand,16384,2,128,1048576,8,128
1451,rrip,16384,2,128,1048576,8,128
1452,rand,16384,2,128,1048576,16,128
1453,lru,16384,2,128,1048576,16,128
1454,rrip,16384,2,128,1048576,16,128
1455,lru,16384,4,128,1048576,1,128
1456,rand,16384,4,128,1048576,2,128
1457,rrip,16384,4,128,1048576,2,128
1458,rrip,16384,4,128,1048576,1,128
1459,lru,16384,4,128,1048576,2,128
1460,lru,16384,4,128,1048576,4,128
1461,rand,16384,4,128,1048576,1,128
1462,rand,16384,4,128,1048576,4,128
1463,lru,16384,4,128,1048576,8,128
1464,rrip,16384,4,128,1048576,4,128
1465,rrip,16384,4,128,1048576,8,128
1466,rand,16384,4,128,1048576,8,128
1467,rand,16384,4,128,1048576,16,128
1468,rrip,16384,4,128,1048576,16,128
1469,lru,16384,4,128,1048576,16,128
1470,rand,16384,8,128,1048576,1,128
1471,lru,16384,8,128,1048576,1,128
1472,rrip,16384,8,128,1048576,1,128
1473,lru,16384,8,128,1048576,2,128
1474,rand,16384,8,128,1048576,2,128
1475,rand,16384,8,128,1048576,4,128
1476,rrip,16384,8,128,1048576,2,128
1477,rrip,16384,8,128,1048576,8,128
1478,lru,16384,8,128,1048576,4,128
1479,rrip,16384,8,128,1048576,16,128
1480,rand,16384,8,128,1048576,16,128
1481,rand,16384,8,128,1048576,8,128
1482,rrip,16384,8,128,1048576,4,128
1483,lru,16384,8,128,1048576,16,128
1484,lru,16384,8,128,1048576,8,128
1485,rand,16384,16,128,1048576,1,128
1486,rrip,16384,16,128,1048576,2,128
1487,rand,16384,16,128,1048576,2,128
1488,lru,16384,16,128,1048576,1,128
1489,rrip,16384,16,128,1048576,1,128
1490,lru,16384,16,128,1048576,2,128
1491,rand,16384,16,128,1048576,4,128
1492,lru,16384,16,128,1048576,8,128
1493,rrip,16384,16,128,1048576,4,128
1494,rand,16384,16,128,1048576,8,128
1495,rrip,16384,16,128,1048576,8,128
1496,rand,16384,16,128,1048576,16,128
1497,lru,16384,16,128,1048576,4,128
1498,lru,16384,16,128,1048576,16,128
1499,rrip,16384,16,128,1048576,16,128
1500,lru,32768,1,128,65536,1,128
1501,rrip,32768,1,128,65536,1,128
1502,rand,32768,1,128,65536,2,128
1503,rrip,32768,1,128,65536,2,128
1504,rand,32768,1,128,65536,8,128
1505,lru,32768,1,128,65536,2,128
1506,lru,32768,1,128,65536,8,128
1507,rand,32768,1,128,65536,4,128
1508,rand,32768,1,128,65536,1,128
1509,rrip,32768,1,128,65536,4,128
1510,rrip,32768,1,128,65536,8,128
1511,lru,32768,1,128,65536,4,128
1512,lru,32768,1,128,65536,16,128
1513,rand,32768,1,128,65536,16,128
1514,rrip,32768,1,128,65536,16,128
1515,rand,32768,2,128,65536,1,128
1516,rrip,32768,2,128,65536,1,128
1517,rand,32768,2,128,65536,2,128
1518,lru,32768,2,128,65536,1,128
1519,rrip,32768,2,128,65536,2,128
1520,lru,32768,2,128,65536,2,128
1521,rrip,32768,2,128,65536,4,128
1522,rand,32768,2,128,65536,4,128
1523,lru,32768,2,128,65536,8,128
1524,lru,32768,2,128,65536,4,128
1525,rand,32768,2,128,65536,8,128
1526,rrip,32768,2,128,65536,8,128
1527,lru,32768,2,128,65536,16,128
1528,rand,32768,2,128,65536,16,128
1529,rrip,32768,2,128,65536,16,128
1530,rrip,32768,4,128,65536,1,128
1531,lru,32768,4,128,65536,1,128
1532,rand,32768,4,128,65536,1,128
1533,rrip,32768,4,128,65536,2,128
1534,rand,32768,4,128,65536,2,128
1535,rand,32768,4,128,65536,4,128
1536,lru,32768,4,128,65536,2,128
1537,lru,32768,4,128,65536,4,128
1538,rrip,32768,4,128,65536,8,128
1539,rrip,32768,4,128,65536,4,128
1540,rand,32768,4,128,65536,8,128
1541,lru,32768,4,128,65536,8,128
1542,rand,32768,4,128,65536,16,128
1543,rrip,32768,4,128,65536,16,128
1544,lru,32768,4,128,65536,16,128
1545,lru,32768,8,128,65536,1,128
1546,rand,32768,8,128,65536,1,128
1547,rrip,32768,8,128,65536,1,128
1548,lru,32768,8,128,65536,2,128
1549,rand,32768,8,128,65536,2,128
1550,rrip,32768,8,128,65536,2,128
1551,lru,32768,8,128,65536,4,128
1552,rand,32768,8,128,65536,4,128
1553,rrip,32768,8,128,65536,4,128
1554,rand,32768,8,128,65536,8,128
1555,lru,32768,8,128,65536,8,128
1556,rrip,32768,8,128,65536,8,128
1557,lru,32768,8,128,65536,16,128
1558,rand,32768,8,128,65536,16,128
1559,rrip,32768,8,128,65536,16,128
1560,rand,32768,16,128,65536,1,128
1561,lru,32768,16,128,65536,1,128
1562,rrip,32768,16,128,65536,1,128
1563,rand,32768,16,128,65536,2,128
1564,rrip,32768,16,128,65536,2,128
1565,rand,32768,16,128,65536,4,128
1566,lru,32768,16,128,65536,2,128
1567,lru,32768,16,128,65536,4,128
1568,rrip,32768,16,128,65536,4,128
1569,rrip,32768,16,128,65536,8,128
1570,rand,32768,16,128,65536,8,128
1571,rand,32768,16,128,65536,16,128
1572,rrip,32768,16,128,65536,16,128
1573,lru,32768,16,128,65536,8,128
1574,lru,32768,16,128,65536,16,128
1575,lru,32768,1,128,131072,1,128
1576,rand,32768,1,128,131072,1,128
1577,rrip,32768,1,128,131072,1,128
1578,lru,32768,1,128,131072,2,128
1579,rand,32768,1,128,131072,2,128
1580,lru,32768,1,128,131072,4,128
1581,lru,32768,1,128,131072,8,128
1582,rand,32768,1,128,131072,4,128
1583,rrip,32768,1,128,131072,4,128
1584,rrip,32768,1,128,131072,2,128
1585,rrip,32768,1,128,131072,8,128
1586,rand,32768,1,128,131072,16,128
1587,rand,32768,1,128,131072,8,128
1588,rrip,32768,1,128,131072,16,128
1589,lru,32768,1,128,131072,16,128
1590,rand,32768,2,128,131072,1,128
1591,lru,32768,2,128,131072,1,128
1592,rand,32768,2,128,131072,2,128
1593,rrip,32768,2,128,131072,2,128
1594,rrip,32768,2,128,131072,1,128
1595,lru,32768,2,128,131072,8,128
1596,lru,32768,2,128,131072,2,128
1597,rrip,32768,2,128,131072,4,128
1598,rrip,32768,2,128,131072,8,128
1599,rand,32768,2,128,131072,4,128
1600,rand,32768,2,128,131072,8,128
1601,lru,32768,2,128,131072,4,128
1602,lru,32768,2,128,131072,16,128
1603,rand,32768,2,128,131072,16,128
1604,rrip,32768,2,128,131072,16,128
1605,lru,32768,4,128,131072,1,128
1606,rrip,32768,4,128,131072,1,128
1607,rand,32768,4,128,131072,2,128
1608,lru,32768,4,128,131072,2,128
1609,rand,32768,4,128,131072,1,128
1610,rand,32768,4,128,131072,4,128
1611,lru,32768,4,128,131072,4,128
1612,rrip,32768,4,128,131072,2,128
1613,rrip,32768,4,128,131072,4,128
1614,lru,32768,4,128,131072,16,128
1615,rrip,32768,4,128,131072,16,128
1616,rrip,32768,4,128,131072,8,128
1617,lru,32768,4,128,131072,8,128
1618,rand,32768,4,128,131072,16,128
1619,rand,32768,4,128,131072,8,128
1620,lru,32768,8,128,131072,1,128
1621,rand,32768,8,128,131072,2,128
1622,lru,32768,8,128,131072,2,128
1623,rrip,32768,8,128,131072,2,128
1624,rrip,32768,8,128,131072,1,128
1625,rrip,32768,8,128,131072,4,128
1626,lru,32768,8,128,131072,4,128
1627,rand,32768,8,128,131072,4,128
1628,rand,32768,8,128,131072,1,128
1629,rand,32768,8,128,131072,8,128
1630,rrip,32768,8,128,131072,8,128
1631,lru,32768,8,128,131072,8,128
1632,lru,32768,8,128,131072,16,128
1633,rrip,32768,8,128,131072,16,128
1634,rand,32768,8,128,131072,16,128
1635,lru,32768,16,128,131072,1,128
1636,rand,32768,16,128,131072,1,128
1637,rrip,32768,16,128,131072,1,128
1638,rand,32768,16,128,131072,2,128
1639,lru,32768,16,128,131072,2,128
1640,rrip,32768,16,128,131072,2,128
1641,lru,32768,16,128,131072,4,128
1642,rand,32768,16,128,131072,4,128
1643,rrip,32768,16,128,131072,4,128
1644,rrip,32768,16,128,131072,8,128
1645,rand,32768,16,128,131072,8,128
1646,lru,32768,16,128,131072,8,128
1647,rand,32768,16,128,131072,16,128
1648,rrip,32768,16,128,131072,16,128
1649,lru,32768,16,128,131072,16,128
1650,rrip,32768,1,128,262144,1,128
1651,rand,32768,1,128,262144,1,128
1652,rand,32768,1,128,262144,2,128
1653,lru,32768,1,128,262144,1,128
1654,rrip,32768,1,128,262144,2,128
1655,lru,32768,1,128,262144,4,128
1656,lru,32768,1,128,262144,2,128
1657,rand,32768,1,128,262144,4,128
1658,lru,32768,1,128,262144,8,128
1659,rand,32768,1,128,262144,8,128
1660,rrip,32768,1,128,262144,4,128
1661,lru,32768,1,128,262144,16,128
1662,rrip,32768,1,128,262144,8,128
1663,rand,32768,1,128,262144,16,128
1664,rrip,32768,1,128,262144,16,128
1665,rrip,32768,2,128,262144,1,128
1666,lru,32768,2,128,262144,1,128
1667,rand,32768,2,128,262144,2,128
1668,rand,32768,2,128,262144,1,128
1669,lru,32768,2,128,262144,2,128
1670,rand,32768,2,128,262144,4,128
1671,rand,32768,2,128,262144,8,128
1672,lru,32768,2,128,262144,8,128
1673,rrip,32768,2,128,262144,4,128
1674,lru,32768,2,128,262144,4,128
1675,rrip,32768,2,128,262144,2,128
1676,rrip,32768,2,128,262144,8,128
1677,rand,32768,2,128,262144,16,128
1678,lru,32768,2,128,262144,16,128
1679,rrip,32768,2,128,262144,16,128
1680,lru,32768,4,128,262144,1,128
1681,lru,32768,4,128,262144,2,128
1682,rrip,32768,4,128,262144,1,128
1683,rand,32768,4,128,262144,2,128
1684,rand,32768,4,128,262144,1,128
1685,rrip,32768,4,128,262144,2,128
1686,rand,32768,4,128,262144,8,128
1687,rrip,32768,4,128,262144,4,128
1688,lru,32768,4,128,262144,8,128
1689,rand,32768,4,128,262144,4,128
1690,lru,32768,4,128,262144,16,128
1691,lru,32768,4,128,262144,4,128
1692,rrip,32768,4,128,262144,8,128
1693,rand,32768,4,128,262144,16,128
1694,rrip,32768,4,128,262144,16,128
1695,rrip,32768,8,128,262144,1,128
1696,lru,32768,8,128,262144,1,128
1697,lru,32768,8,128,262144,2,128
1698,rand,32768,8,128,262144,4,128
1699,lru,32768,8,128,262144,4,128
1700,rand,32768,8,128,262144,1,128
1701,rand,32768,8,128,262144,2,128
1702,rrip,32768,8,128,262144,4,128
1703,rrip,32768,8,128,262144,2,128
1704,rand,32768,8,128,262144,8,128
1705,rrip,32768,8,128,262144,8,128
1706,lru,32768,8,128,262144,8,128
1707,lru,32768,8,128,262144,16,128
1708,rrip,32768,8,128,262144,16,128
1709,rand,32768,8,128,262144,16,128
1710,rand,32768,16,128,262144,1,128
1711,rrip,32768,16,128,262144,1,128
1712,lru,32768,16,128,262144,1,128
1713,rand,32768,16,128,262144,4,128
1714,rrip,32768,16,128,262144,4,128
1715,rrip,32768,16,128,262144,2,128
1716,rand,32768,16,128,262144,2,128
1717,lru,32768,16,128,262144,4,128
1718,lru,32768,16,128,262144,2,128
1719,rand,32768,16,128,262144,8,128
1720,lru,32768,16,128,262144,8,128
1721,rrip,32768,16,128,262144,8,128
1722,rrip,32768,16,128,262144,16,128
1723,rand,32768,16,128,262144,16,128
1724,lru,32768,16,128,262144,16,128
1725,rand,32768,1,128,524288,1,128
1726,rrip,32768,1,128,524288,1,128
1727,lru,32768,1,128,524288,1,128
1728,lru,32768,1,128,524288,2,128
1729,rrip,32768,1,128,524288,2,128
1730,rand,32768,1,128,524288,2,128
1731,rrip,32768,1,128,524288,4,128
1732,rrip,32768,1,128,524288,8,128
1733,rand,32768,1,128,524288,4,128
1734,rand,32768,1,128,524288,16,128
1735,lru,32768,1,128,524288,16,128
1736,lru,32768,1,128,524288,8,128
1737,rand,32768,1,128,524288,8,128
1738,lru,32768,1,128,524288,4,128
1739,rrip,32768,1,128,524288,16,128
1740,rrip,32768,2,128,524288,1,128
1741,rand,32768,2,128,524288,1,128
1742,lru,32768,2,128,524288,1,128
1743,lru,32768,2,128,524288,2,128
1744,rand,32768,2,128,524288,2,128
1745,lru,32768,2,128,524288,4,128
1746,rrip,32768,2,128,524288,2,128
1747,rand,32768,2,128,524288,4,128
1748,rand,32768,2,128,524288,8,128
1749,lru,32768,2,128,524288,8,128
1750,rrip,32768,2,128,524288,4,128
1751,rrip,32768,2,128,524288,8,128
1752,rrip,32768,2,128,524288,16,128
1753,rand,32768,2,128,524288,16,128
1754,lru,32768,2,128,524288,16,128
1755,lru,32768,4,128,524288,1,128
1756,rand,32768,4,128,524288,1,128
1757,rrip,32768,4,128,524288,2,128
1758,rand,32768,4,128,524288,2,128
1759,rrip,32768,4,128,524288,1,128
1760,lru,32768,4,128,524288,2,128
1761,rand,32768,4,128,524288,4,128
1762,lru,32768,4,128,524288,8,128
1763,lru,32768,4,128,524288,4,128
1764,rrip,32768,4,128,524288,8,128
1765,rrip,32768,4,128,524288,4,128
1766,rand,32768,4,128,524288,8,128
1767,rand,32768,4,128,524288,16,128
1768,lru,32768,4,128,524288,16,128
1769,rrip,32768,4,128,524288,16,128
1770,rrip,32768,8,128,524288,1,128
1771,lru,32768,8,128,524288,1,128
1772,rand,32768,8,128,524288,1,128
1773,rand,32768,8,128,524288,2,128
1774,lru,32768,8,128,524288,2,128
1775,rrip,32768,8,128,524288,2,128
1776,rand,32768,8,128,524288,4,128
1777,rand,32768,8,128,524288,8,128
1778,rrip,32768,8,128,524288,4,128
1779,lru,32768,8,128,524288,4,128
1780,rrip,32768,8,128,524288,8,128
1781,rand,32768,8,128,524288,16,128
1782,lru,32768,8,128,524288,8,128
1783,lru,32768,8,128,524288,16,128
1784,rrip,32768,8,128,524288,16,128
1785,rand,32768,16,128,524288,1,128
1786,lru,32768,16,128,524288,1,128
1787,rrip,32768,16,128,524288,1,128
1788,rand,32768,16,128,524288,2,128
1789,rrip,32768,16,128,524288,2,128
1790,lru,32768,16,128,524288,4,128
1791,rand,32768,16,128,524288,4,128
1792,rrip,32768,16,128,524288,4,128
1793,rand,32768,16,128,524288,8,128
1794,lru,32768,16,128,524288,2,128
1795,rrip,32768,16,128,524288,8,128
1796,lru,32768,16,128,524288,8,128
1797,rand,32768,16,128,524288,16,128
1798,lru,32768,16,128,524288,16,128
1799,rrip,32768,16,128,524288,16,128
1800,lru,32768,1,128,1048576,1,128
1801,rand,32768,1,128,1048576,2,128
1802,rrip,32768,1,128,1048576,1,128
1803,lru,32768,1,128,1048576,4,128
1804,lru,32768,1,128,1048576,2,128
1805,rrip,32768,1,128,1048576,2,128
1806,rand,32768,1,128,1048576,1,128
1807,rand,32768,1,128,1048576,4,128
1808,lru,32768,1,128,1048576,8,128
1809,rand,32768,1,128,1048576,8,128
1810,rrip,32768,1,128,1048576,4,128
1811,rrip,32768,1,128,1048576,8,128
1812,rand,32768,1,128,1048576,16,128
1813,lru,32768,1,128,1048576,16,128
1814,rrip,32768,1,128,1048576,16,128
1815,lru,32768,2,128,1048576,1,128
1816,rand,32768,2,128,1048576,1,128
1817,rrip,32768,2,128,1048576,1,128
1818,lru,32768,2,128,1048576,4,128
1819,lru,32768,2,128,1048576,2,128
1820,rrip,32768,2,128,1048576,2,128
1821,rand,32768,2,128,1048576,4,128
1822,rand,32768,2,128,1048576,8,128
1823,rand,32768,2,128,1048576,2,128
1824,rrip,32768,2,128,1048576,8,128
1825,lru,32768,2,128,1048576,8,128
1826,rand,32768,2,128,1048576,16,128
1827,rrip,32768,2,128,1048576,16,128
1828,lru,32768,2,128,1048576,16,128
1829,rrip,32768,2,128,1048576,4,128
1830,rand,32768,4,128,1048576,1,128
1831,lru,32768,4,128,1048576,2,128
1832,lru,32768,4,128,1048576,1,128
1833,rrip,32768,4,128,1048576,1,128
1834,rand,32768,4,128,1048576,2,128
1835,rand,32768,4,128,1048576,4,128
1836,rrip,32768,4,128,1048576,2,128
1837,lru,32768,4,128,1048576,4,128
1838,lru,32768,4,128,1048576,8,128
1839,rrip,32768,4,128,1048576,4,128
1840,rand,32768,4,128,1048576,8,128
1841,rrip,32768,4,128,1048576,8,128
1842,rrip,32768,4,128,1048576,16,128
1843,lru,32768,4,128,1048576,16,128
1844,rand,32768,4,128,1048576,16,128
1845,rand,32768,8,128,1048576,1,128
1846,rand,32768,8,128,1048576,2,128
1847,rrip,32768,8,128,1048576,1,128
1848,lru,32768,8,128,1048576,1,128
1849,lru,32768,8,128,1048576,2,128
1850,rrip,32768,8,128,1048576,2,128
1851,lru,32768,8,128,1048576,4,128
1852,rrip,32768,8,128,1048576,4,128
1853,rand,32768,8,128,1048576,4,128
1854,rand,32768,8,128,1048576,8,128
1855,rrip,32768,8,128,1048576,8,128
1856,lru,32768,8,128,1048576,8,128
1857,rand,32768,8,128,1048576,16,128
1858,rrip,32768,8,128,1048576,16,128
1859,lru,32768,8,128,1048576,16,128
1860,rand,32768,16,128,1048576,1,128
1861,lru,32768,16,128,1048576,1,128
1862,lru,32768,16,128,1048576,2,128
1863,rrip,32768,16,128,1048576,1,128
1864,rand,32768,16,128,1048576,2,128
1865,rand,32768,16,128,1048576,8,128
1866,rand,32768,16,128,1048576,4,128
1867,lru,32768,16,128,1048576,8,128
1868,rrip,32768,16,128,1048576,16,128
1869,rrip,32768,16,128,1048576,4,128
1870,lru,32768,16,128,1048576,4,128
1871,rrip,32768,16,128,1048576,2,128
1872,lru,32768,16,128,1048576,16,128
1873,rand,32768,16,128,1048576,16,128
1874,rrip,32768,16,128,1048576,8,128
1875,rand,65536,1,128,65536,1,128
1876,lru,65536,1,128,65536,1,128
1877,rrip,65536,1,128,65536,1,128
1878,rand,65536,1,128,65536,2,128
1879,rrip,65536,1,128,65536,2,128
1880,lru,65536,1,128,65536,4,128
1881,rrip,65536,1,128,65536,4,128
1882,lru,65536,1,128,65536,2,128
1883,lru,65536,1,128,65536,8,128
1884,rand,65536,1,128,65536,4,128
1885,rrip,65536,1,128,65536,8,128
1886,rand,65536,1,128,65536,8,128
1887,lru,65536,1,128,65536,16,128
1888,rrip,65536,1,128,65536,16,128
1889,rand,65536,1,128,65536,16,128
1890,rand,65536,2,128,65536,1,128
1891,lru,65536,2,128,65536,1,128
1892,lru,65536,2,128,65536,2,128
1893,rand,65536,2,128,65536,2,128
1894,rrip,65536,2,128,65536,1,128
1895,rrip,65536,2,128,65536,2,128
1896,rrip,65536,2,128,65536,4,128
1897,lru,65536,2,128,65536,4,128
1898,rand,65536,2,128,65536,8,128
1899,rand,65536,2,128,65536,4,128
1900,lru,65536,2,128,65536,8,128
1901,rrip,65536,2,128,65536,8,128
1902,lru,65536,2,128,65536,16,128
1903,rand,65536,2,128,65536,16,128
1904,rrip,65536,2,128,65536,16,128
1905,lru,65536,4,128,65536,1,128
1906,lru,65536,4,128,65536,2,128
1907,rrip,65536,4,128,65536,2,128
1908,rrip,65536,4,128,65536,1,128
1909,rand,65536,4,128,65536,1,128
1910,rand,65536,4,128,65536,2,128
1911,rand,65536,4,128,65536,4,128
1912,rrip,65536,4,128,65536,4,128
1913,lru,65536,4,128,65536,4,128
1914,rrip,65536,4,128,65536,16,128
1915,rrip,65536,4,128,65536,8,128
1916,lru,65536,4,128,65536,8,128
1917,rand,65536,4,128,65536,16,128
1918,rand,65536,4,128,65536,8,128
1919,lru,65536,4,128,65536,16,128
1920,lru,65536,8,128,65536,1,128
1921,rand,65536,8,128,65536,1,128
1922,rrip,65536,8,128,65536,1,128
1923,lru,65536,8,128,65536,2,128
1924,rand,65536,8,128,65536,2,128
1925,lru,65536,8,128,65536,4,128
1926,rrip,65536,8,128,65536,2,128
1927,rrip,65536,8,128,65536,4,128
1928,rrip,65536,8,128,65536,8,128
1929,rand,65536,8,128,65536,8,128
1930,rrip,65536,8,128,65536,16,128
1931,lru,65536,8,128,65536,8,128
1932,rand,65536,8,128,65536,4,128
1933,lru,65536,8,128,65536,16,128
1934,rand,65536,8,128,65536,16,128
1935,rand,65536,16,128,65536,1,128
1936,lru,65536,16,128,65536,1,128
1937,rand,65536,16,128,65536,2,128
1938,rrip,65536,16,128,65536,2,128
1939,rrip,65536,16,128,65536,1,128
1940,lru,65536,16,128,65536,2,128
1941,lru,65536,16,128,65536,4,128
1942,rand,65536,16,128,65536,4,128
1943,rand,65536,16,128,65536,8,128
1944,rrip,65536,16,128,65536,4,128
1945,lru,65536,16,128,65536,8,128
1946,rand,65536,16,128,65536,16,128
1947,rrip,65536,16,128,65536,16,128
1948,rrip,65536,16,128,65536,8,128
1949,lru,65536,16,128,65536,16,128
1950,rand,65536,1,128,131072,1,128
1951,lru,65536,1,128,131072,2,128
1952,rand,65536,1,128,131072,2,128
1953,rrip,65536,1,128,131072,1,128
1954,lru,65536,1,128,131072,1,128
1955,rrip,65536,1,128,131072,2,128
1956,lru,65536,1,128,131072,4,128
1957,rand,65536,1,128,131072,4,128
1958,rrip,65536,1,128,131072,4,128
1959,lru,65536,1,128,131072,8,128
1960,rrip,65536,1,128,131072,8,128
1961,rand,65536,1,128,131072,8,128
1962,rrip,65536,1,128,131072,16,128
1963,rand,65536,1,128,131072,16,128
1964,lru,65536,1,128,131072,16,128
1965,rand,65536,2,128,131072,1,128
1966,rrip,65536,2,128,131072,1,128
1967,lru,65536,2,128,131072,1,128
1968,lru,65536,2,128,131072,2,128
1969,rand,65536,2,128,131072,2,128
1970,rrip,65536,2,128,131072,2,128
1971,lru,65536,2,128,131072,4,128
1972,rand,65536,2,128,131072,4,128
1973,rrip,65536,2,128,131072,4,128
1974,rand,65536,2,128,131072,8,128
1975,lru,65536,2,128,131072,8,128
1976,rrip,65536,2,128,131072,8,128
1977,rand,65536,2,128,131072,16,128
1978,rrip,65536,2,128,131072,16,128
1979,lru,65536,2,128,131072,16,128
1980,rrip,65536,4,128,131072,1,128
1981,lru,65536,4,128,131072,2,128
1982,rand,65536,4,128,131072,1,128
1983,rand,65536,4,128,131072,2,128
1984,lru,65536,4,128,131072,1,128
1985,rrip,65536,4,128,131072,2,128
1986,rand,65536,4,128,131072,4,128
1987,rrip,65536,4,128,131072,4,128
1988,rrip,65536,4,128,131072,8,128
1989,lru,65536,4,128,131072,4,128
1990,lru,65536,4,128,131072,8,128
1991,rand,65536,4,128,131072,8,128
1992,rrip,65536,4,128,131072,16,128
1993,lru,65536,4,128,131072,16,128
1994,rand,65536,4,128,131072,16,128
1995,rand,65536,8,128,131072,1,128
1996,lru,65536,8,128,131072,1,128
1997,rand,65536,8,128,131072,2,128
1998,rrip,65536,8,128,131072,1,128
1999,lru,65536,8,128,131072,2,128
2000,rrip,65536,8,128,131072,2,128
2001,rand,65536,8,128,131072,8,128
2002,rrip,65536,8,128,131072,4,128
2003,lru,65536,8,128,131072,4,128
2004,rrip,65536,8,128,131072,8,128
2005,lru,65536,8,128,131072,8,128
2006,rand,65536,8,128,131072,4,128
2007,rand,65536,8,128,131072,16,128
2008,lru,65536,8,128,131072,16,128
2009,rrip,65536,8,128,131072,16,128
2010,rand,65536,16,128,131072,1,128
2011,rrip,65536,16,128,131072,1,128
2012,rand,65536,16,128,131072,2,128
2013,rrip,65536,16,128,131072,2,128
2014,lru,65536,16,128,131072,1,128
2015,rand,65536,16,128,131072,4,128
2016,lru,65536,16,128,131072,2,128
2017,rrip,65536,16,128,131072,4,128
2018,lru,65536,16,128,131072,4,128
2019,rrip,65536,16,128,131072,8,128
2020,rand,65536,16,128,131072,8,128
2021,lru,65536,16,128,131072,8,128
2022,rand,65536,16,128,131072,16,128
2023,lru,65536,16,128,131072,16,128
2024,rrip,65536,16,128,131072,16,128
2025,lru,65536,1,128,262144,1,128
2026,rrip,65536,1,128,262144,1,128
2027,rand,65536,1,128,262144,1,128
2028,lru,65536,1,128,262144,2,128
2029,rand,65536,1,128,262144,2,128
2030,lru,65536,1,128,262144,4,128
2031,rrip,65536,1,128,262144,4,128
2032,rand,65536,1,128,262144,4,128
2033,rrip,65536,1,128,262144,2,128
2034,lru,65536,1,128,262144,8,128
2035,rand,65536,1,128,262144,8,128
2036,rrip,65536,1,128,262144,8,128
2037,rrip,65536,1,128,262144,16,128
2038,lru,65536,1,128,262144,16,128
2039,rand,65536,1,128,262144,16,128
2040,lru,65536,2,128,262144,1,128
2041,rrip,65536,2,128,262144,1,128
2042,rand,65536,2,128,262144,2,128
2043,rand,65536,2,128,262144,1,128
2044,lru,65536,2,128,262144,2,128
2045,rrip,65536,2,128,262144,2,128
2046,lru,65536,2,128,262144,4,128
2047,rand,65536,2,128,262144,4,128
2048,rrip,65536,2,128,262144,4,128
2049,rrip,65536,2,128,262144,8,128
2050,rand,65536,2,128,262144,16,128
2051,lru,65536,2,128,262144,8,128
2052,rrip,65536,2,128,262144,16,128
2053,lru,65536,2,128,262144,16,128
2054,rand,65536,2,128,262144,8,128
2055,rand,65536,4,128,262144,1,128
2056,lru,65536,4,128,262144,1,128
2057,lru,65536,4,128,262144,2,128
2058,rrip,65536,4,128,262144,1,128
2059,rand,65536,4,128,262144,2,128
2060,lru,65536,4,128,262144,4,128
2061,rrip,65536,4,128,262144,4,128
2062,rrip,65536,4,128,262144,2,128
2063,rand,65536,4,128,262144,4,128
2064,rrip,65536,4,128,262144,8,128
2065,rand,65536,4,128,262144,8,128
2066,lru,65536,4,128,262144,8,128
2067,rrip,65536,4,128,262144,16,128
2068,lru,65536,4,128,262144,16,128
2069,rand,65536,4,128,262144,16,128
2070,lru,65536,8,128,262144,2,128
2071,rand,65536,8,128,262144,1,128
2072,rrip,65536,8,128,262144,2,128
2073,lru,65536,8,128,262144,1,128
2074,rrip,65536,8,128,262144,1,128
2075,rand,65536,8,128,262144,4,128
2076,rand,65536,8,128,262144,2,128
2077,lru,65536,8,128,262144,4,128
2078,rrip,65536,8,128,262144,4,128
2079,rand,65536,8,128,262144,8,128
2080,rrip,65536,8,128,262144,8,128
2081,lru,65536,8,128,262144,8,128
2082,lru,65536,8,128,262144,16,128
2083,rand,65536,8,128,262144,16,128
2084,rrip,65536,8,128,262144,16,128
2085,rrip,65536,16,128,262144,1,128
2086,rand,65536,16,128,262144,1,128
